book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
431,The New York Trilogy,Paul Auster/Art Spiegelman/Luc Sante,3.89,0143039830,9780143039839,eng,308,43200,1873,2006-03-28,Penguin Classics
432,City of Glass (The New York Trilogy #1),Paul Auster,3.79,0140097317,9780140097313,eng,203,12410,734,1987-04-07,Penguin Books
434,Ghosts (The New York Trilogy #2),Paul Auster,3.64,014009735X,9780140097351,eng,96,3672,195,1987-07-07,Penguin Books
435,The Locked Room (The New York Trilogy #3),Paul Auster,3.89,0940650762,9780940650763,eng,179,2998,164,1986-11-01,Sun and Moon Press
444,Pyramids of Montauk: Explorations in Consciousness,Peter Moon/Preston B. Nichols/Nina Helms,3.89,0963188925,9780963188922,eng,256,74,2,1995-01-01,Sky Books (NY)
446,The Brooklyn Follies,Paul Auster,3.84,0312426232,9780312426231,eng,306,17977,1157,2006-10-17,Picador
447,Moon Palace,Paul Auster,3.94,0140115854,9780140115857,eng,320,16099,503,1990-04-01,Penguin Books
453,The Music of Chance,Paul Auster,3.90,0140154078,9780140154078,en-US,217,361,36,1991-12-01,Penguin Books
454,Travels in the Scriptorium,Paul Auster,3.23,0805081453,9780805081459,eng,145,6688,562,2007-01-23,Henry Holt & Company
456,Leviathan,Paul Auster,3.96,0140178139,9780140178135,eng,275,11744,443,1993-09-01,Penguin Books
463,The Red Notebook: True Stories,Paul Auster,3.77,0811214982,9780811214988,eng,104,2390,120,2002-06-17,New Directions
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.38,2742741461,9782742741465,fre,1075,21,1,2002-11-07,Actes Sud
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,0143036556,9780143036555,eng,608,52522,2780,2005-12-27,Penguin Books Ltd. (London)
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,3.40,0446579785,9780446579780,en-US,211,213,26,2006-02-01,Business Plus
477,Collapse of Complex Societies,Joseph A. Tainter,4.15,052138673X,9780521386739,eng,262,719,86,1990-03-29,Cambridge University Press
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.80,0743203046,9780743203043,eng,544,4762,512,2001-08-07,Simon Schuster
481,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,3.91,034543871X,9780345438713,eng,272,62,4,2002-01-29,Ballantine Books
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo/Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco,4.39,0393318281,9780393318289,eng,576,278,20,1998-09-17,W. W. Norton Company
493,My Inventions,Nikola Tesla,4.01,1599869942,9781599869940,eng,88,2862,262,2006-05-17,Filiquarian Publishing LLC.
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J. Seifer/William H. Terbo,3.78,0806519606,9780806519609,eng,542,2829,334,2001-02-01,Citadel
497,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.93,0822549204,9780822549208,eng,144,105,5,1994-10-01,Lerner Publications
498,Tesla Papers,Nikola Tesla/David Hatcher Childress,4.13,0932813860,9780932813862,eng,100,102,2,2000-12-01,Adventures Unlimited Press
511,Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,3.77,0373792689,9780373792689,eng,249,478,12,2006-06-27,Harlequin Blaze
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,0974514055,9780974514055,en-US,828,1577,49,2004-10-11,Pragmatic Bookshelf
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly/CliffsNotes/William Golding,3.95,0764585975,9780764585975,eng,112,73,8,2000-06-13,Cliffs Notes
524,Lord of the Flies,William Golding,3.68,0307281701,9780307281708,eng,6,408,96,2005-10-11,Listening Library (Audio)
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,0812969707,9780812969702,eng,397,1693,100,2006-09-12,Random House
534,We Were Not Like Other People,Ephraim Sevela/Antonina W. Bouis,4.14,0060255080,9780060255084,eng,216,1,0,1989-01-01,HarperCollins Publishers
537,The Lovely Bones,Alice Sebold,3.81,0330485385,9780330485388,en-GB,328,6485,966,2003-06-01,Picador
538,The Lovely Bones,Alice Sebold,3.81,159413023X,9781594130236,en-US,532,367,73,2004-04-01,Large Print Press
539,Lovely in Her Bones (Elizabeth MacPherson #2),Sharyn McCrumb,3.80,0345360354,9780345360359,eng,224,1371,43,1990-05-13,Ballantine Books
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,3.98,0321303474,0785342303476,en-US,296,793,28,2005-02-17,Peachpit Press
570,HTML XHTML and CSS (Visual Quickstart Guide),Elizabeth Castro,3.80,0321430840,9780321430847,en-US,456,549,42,2006-08-01,Peachpit Press
576,1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,3.85,3822840858,9783822840856,mul,575,288,31,2005-05-15,Taschen
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,0743264460,9780743264464,eng,245,26381,1109,2006-06-13,Scribner
599,Sex Drugs and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.73,0743236017,9780743236010,eng,272,62089,3324,2004-07-02,Scribner
619,Vice (V #8),Jane Feather,3.51,0553572490,9780553572490,eng,419,474,19,1996-05-02,Bantam
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus #1),Robert M. Pirsig,3.77,0060589469,9780060589462,eng,540,166046,6446,2006-04-25,HarperTorch
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley/Carol Heyer/Scott Goto,4.08,0802789471,9780802789471,eng,32,1773,274,2005-04-01,Walker & Company
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,3.72,0688060692,9780688060695,en-GB,408,286,10,1990-11-19,William Morrow Paperbacks
643,Motorcycle Basics Techbook,John Harold Haynes,3.85,185960515X,9781859605158,eng,222,40,2,2002-07-05,Haynes Manuals N. America Inc.
650,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel/Bill Gardner,3.93,1592530877,9781592530878,eng,191,27,0,2004-09-01,Rockport Publishers
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy/Hugh McLean,4.11,0451528808,9780451528803,eng,304,7300,266,2003-04-01,Signet Classics
656,War and Peace,Leo Tolstoy/Henry Gifford/Aylmer Maude/Louise Maude,4.11,0192833987,9780192833983,eng,1392,211671,6245,1998-06-25,Oxford University Press
658,The Kingdom of God Is Within You,Leo Tolstoy/Constance Garnett,4.13,0486451380,9780486451381,eng,352,2403,210,2006-09-08,Dover Publications
662,Atlas Shrugged,Ayn Rand/Leonard Peikoff,3.69,0452011876,9780452011878,eng,1168,322483,14702,1999-08-01,Plume
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,0451163087,9780451163080,eng,224,2750,108,1963-12-01,Signet Book
664,The Fountainhead,Ayn Rand,3.87,0452286751,9780452286757,en-US,752,1886,229,2005-04-26,Dutton
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand/Nathaniel Branden,3.51,0451163931,9780451163936,eng,176,11462,467,1964-11-01,Signet
667,Anthem,Ayn Rand,3.63,0452281253,9780452281257,eng,105,110952,7277,1999-12-01,NAL
668,We the Living,Ayn Rand/Leonard Peikoff,3.91,0451187849,9780451187840,eng,464,23199,1086,1996-01-01,Signet
669,Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,3.88,0451147952,9780451147950,eng,340,3501,153,1986-07-15,Signet
670,Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,3.96,0452274044,9780452274044,eng,681,18,2,1997-02-01,NAL
672,Sailing for Dummies,J.J. Isler/Peter Isler,3.95,0471791431,9780471791430,eng,416,150,7,2006-06-01,For Dummies
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin Wells,3.88,0553803816,9780553803815,eng,368,646,83,2006-07-25,Delacorte Press
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,0375755195,9780375755194,eng,192,12180,630,2002-09-17,Random House Trade Paperbacks
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.62,1592283195,9781592283194,eng,286,51,5,2004-04-01,Lyons Press
681,Natural Cures "They" Don't Want You to Know about,Kevin Trudeau,3.09,0975599518,9780975599518,en-US,571,1601,284,2004-01-01,Alliance Publishing
685,The Natural,Bernard Malamud/Kevin Baker,3.63,0374502005,9780374502003,eng,231,8854,672,2003-07-07,Farrar Straus Giroux
698,Digging to America,Anne Tyler,3.55,0307263940,9780307263940,eng,277,17155,1841,2006-05-02,Alfred A. Knopf
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,3.77,0312405545,9780312405540,eng,826,44,3,2004-01-21,Bedford Books
702,Modern Latin America,Thomas E. Skidmore/Peter H. Smith,3.59,019517013X,9780195170139,en-US,528,234,11,2004-10-07,Oxford University Press USA
703,The Plot Against America,Philip Roth,3.77,1400079497,9781400079490,eng,391,33321,2925,2005-09-27,Vintage International
707,Naked Pictures of Famous People,Jon Stewart,3.59,0688171621,9780688171629,en-GB,164,8703,417,1999-09-22,Dey Street Books
759,Collected Stories,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,4.19,0060932686,9780060932688,eng,352,6375,179,2008-05-13,Harper Perennial Modern Classics
762,Crónica de una muerte anunciada,Gabriel García Márquez,3.97,1400034957,9781400034956,spa,118,7888,411,2003-10-14,Vintage Espanol
763,Cien años de soledad,Gabriel García Márquez,4.07,0307350428,9780307350428,spa,496,130,5,2006-02-07,Plaza y Janes
764,Del amor y otros demonios,Gabriel García Márquez,3.98,0307350444,9780307350442,spa,176,4508,278,2006-02-07,Plaza y Janes
765,Living to Tell the Tale,Gabriel García Márquez/Edith Grossman,3.99,140003454X,9781400034543,eng,533,397,47,2004-10-12,Vintage
766,Memoria de mis putas tristes,Gabriel García Márquez,3.60,1400095808,9781400095803,spa,112,5856,377,2004-10-19,Vintage Espanol
771,The Elegant Universe: Superstrings Hidden Dimensions and the Quest for the Ultimate Theory,Brian Greene,4.07,0375708111,9780375708114,eng,425,32569,1058,2004-09-02,Vintage Books USA
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,4.29,086171492X,9780861714926,eng,288,37,6,2005-05-15,Wisdom Publications
787,The Mini Rough Guide to London,Rob Humphreys/Beth Chaplin/Rebecca Morrill,3.75,184353584X,9781843535843,eng,363,1,0,2006-04-01,Rough Guides
793,Best of London (Lonely Planet Best Of),Lonely Planet/Sarah Johnstone/Steve Fallon,3.83,1740594770,9781740594776,eng,128,11,0,2004-09-01,Lonely Planet
797,Lonely Planet Londres,Lonely Planet/Sarah Johnstone/Tom Masters,4.03,8408064762,9788408064763,spa,480,0,0,2006-05-01,Geoplaneta
799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet/Mark Honan,0.00,1740592050,9781740592055,eng,295,0,0,2001-09-01,Lonely Planet
815,Three Nights in August: Strategy Heartbreak and Joy Inside the Mind of a Manager,H.G. Bissinger,3.88,0618710531,9780618710539,eng,287,6870,237,2006-04-04,Mariner Books
816,Cryptonomicon,Neal Stephenson,4.25,0060512806,9780060512804,eng,1139,83184,4249,2002-11-01,Avon
821,Le Réseau Kinakuta (Cryptonomicon #2),Neal Stephenson,4.10,2228894168,9782228894166,fre,418,5,0,2001-03-31,Payot
822,The Confusion (The Baroque Cycle #2),Neal Stephenson,4.26,0060733357,9780060733353,en-US,815,19320,565,2005-06-14,William Morrow Paperbacks
823,Quicksilver (The Baroque Cycle #1),Neal Stephenson,3.93,0060593083,9780060593087,eng,927,30872,1735,2004-09-21,HarperCollins Perennial
824,The Cobweb,Neal Stephenson/J. Frederick George,3.61,0553383442,9780553383447,eng,448,2465,137,2005-05-31,Spectra Books
826,The Big U,Neal Stephenson,3.25,0380816032,9780380816033,en-US,308,4657,223,2001-02-06,William Morrow Paperbacks
827,The Diamond Age: Or A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,0553380966,9780553380965,eng,499,71042,2767,2000-05-02,Spectra
828,Interface,Neal Stephenson/George F. Jewsbury/Stephen Bury,3.68,0553383434,9780553383430,eng,640,4731,270,2005-05-31,Spectra
829,Odalisque (The Baroque Cycle Vol. 1 Book 3),Neal Stephenson,4.20,0060833181,9780060833183,en-US,464,1567,65,2006-03-28,HarperTorch
830,Snow Crash,Neal Stephenson/Guy Abadia,4.03,0553380958,9780553380958,eng,438,188100,6612,2000-08-02,Bantam Books
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments Volume II: The Endgame,Dan Harrington/Bill Robertie,4.16,1880685353,9781880685358,eng,450,1474,30,2005-06-01,Two Plus Two Publishing LLC
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,1880685337,9781880685334,eng,381,1929,72,2004-12-01,Two Plus Two Publishing LLC
840,The Design of Everyday Things,Donald A. Norman,4.17,0465067107,9780465067107,eng,240,18602,1379,2002-09-19,Basic Books
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,0465051367,9780465051366,eng,272,3702,149,2005-05-11,Basic Books
842,The Psychology of Everyday Things,Donald A. Norman,4.17,0465067093,9780465067091,eng,257,265,31,1988-06-13,Basic Books
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,4.27,0898709199,9780898709193,en-GB,259,51,7,2006-04-30,Ignatius Press
864,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,0060887966,9780060887964,eng,192,920,76,2006-05-02,HarperOne
865,The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir İnce,3.86,0061122416,9780061122415,eng,197,1631221,55843,1993-05-01,HarperCollins
866,Fullmetal Alchemist Vol. 9 (Fullmetal Alchemist #9),Hiromu Arakawa/Akira Watanabe,4.57,142150460X,9781421504605,eng,192,9013,153,2006-09-19,VIZ Media LLC
868,Fullmetal Alchemist Vol. 3 (Fullmetal Alchemist #3),Hiromu Arakawa/Akira Watanabe,4.56,1591169259,9781591169253,eng,192,16666,299,2005-09-13,VIZ Media LLC
869,Fullmetal Alchemist Vol. 8 (Fullmetal Alchemist #8),Hiromu Arakawa/Akira Watanabe,4.57,1421504596,9781421504599,eng,192,11451,161,2006-07-18,VIZ Media LLC
870,Fullmetal Alchemist Vol. 1 (Fullmetal Alchemist #1),Hiromu Arakawa/Akira Watanabe,4.50,1591169208,9781591169208,eng,192,111091,1427,2005-05-03,VIZ Media LLC
871,Fullmetal Alchemist Vol. 4 (Fullmetal Alchemist #4),Hiromu Arakawa/Akira Watanabe,4.55,1591169291,9781591169291,eng,200,10752,294,2005-11-08,VIZ Media LLC
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,3.86,006019250X,9780060192501,en-US,198,251,32,1998-11-01,HarperCollins Publishers
873,Fullmetal Alchemist Vol. 2 (Fullmetal Alchemist #2),Hiromu Arakawa/Akira Watanabe,4.52,1591169232,9781591169239,eng,192,14923,419,2005-07-05,VIZ Media LLC
880,Pompeii,Robert Harris,3.82,0812974611,9780812974614,eng,274,26922,1726,2005-11-08,Random House Trade Paperbacks
888,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,3.60,158715739X,9781587157394,eng,360,1156,68,2002-12-03,Borgo Press
890,Of Mice and Men,John Steinbeck,3.87,0142000671,9780142000670,eng,103,1755253,25554,2002-01-08,Penguin Books
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,0060554738,9780060554736,en-US,464,20529,1592,2005-09-06,It Books
902,The Westing Game,Ellen Raskin,4.02,014240120X,9780142401200,eng,182,142121,8782,2004-04-12,Puffin
903,The Egypt Game,Zilpha Keatley Snyder,3.83,0808553038,9780808553038,eng,215,30231,1130,2009-07-07,Turtleback Books
929,Memoirs of a Geisha,Arthur Golden,4.11,1400096898,9781400096893,eng,503,280309,3703,2005-11-22,Vintage Books USA
930,Memoirs of a Geisha,Arthur Golden,4.11,0739326228,9780739326220,eng,434,1301083,19296,2005-11-15,Random House Large Print Publishing
931,Memoirs of a Geisha,Arthur Golden,4.11,0099498189,9780099498186,en-US,497,2122,256,2005-12-01,Vintage
932,Memoirs of a Geisha: A Portrait of the Film,David James/Peggy Mulloy/Rob Marshall/Arthur Golden,4.08,1557046832,9781557046833,eng,144,145,8,2005-10-20,Newmarket Press
933,Memoirs of a Geisha,Arthur Golden,4.11,0099771519,9780099771517,eng,497,4189,462,1998-06-04,Vintage
935,Geisha of Gion,Mineko Iwasaki/Rande Brown,3.93,074343059X,9780743430593,eng,334,1556,158,2003-05-06,Pocket Books
941,Love As A Foreign Language #5,J. Torres/Eric Kim,3.44,1932664394,9781932664393,eng,58,9,2,2006-02-01,Oni Press
944,Jungle Love,Margaret Johnson/Philip Prowse,3.41,0521750849,9780521750844,eng,95,59,7,2002-08-01,Cambridge University Press
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.70,0802415318,9780802415318,eng,0,22,4,2005-01-01,Moody Publishers
960,Angels & Demons (Robert Langdon #1),Dan Brown,3.89,1416524797,9781416524793,eng,736,2418736,21303,2006-04-01,Pocket Books
965,Ángeles y demonios (Robert Langdon #1),Dan Brown,3.89,849561877X,9788495618771,spa,508,196,20,2005-12-01,Umbriel
966,Angeles & Demonios,Dan Brown/Raúl Amundaray,3.89,0972859896,9780972859899,spa,18,65,7,2005-12-01,FonoLibro
968,The Da Vinci Code (Robert Langdon #2),Dan Brown,3.84,0307277674,9780307277671,eng,489,1679706,35877,2006-03-28,Anchor
969,The Da Vinci Code,Dan Brown,3.84,076792603X,9780767926034,eng,467,1120,105,2006-03-28,Broadway Books
972,Da Vinci Code (Robert Langdon #2),Dan Brown/Daniel Roche,3.84,2266144340,9782266144346,fre,744,377,16,2005-05-03,Pocket
975,Deception Point,Dan Brown,3.71,1416524800,9781416524809,eng,736,4919,410,2006-04-01,Pocket Books
977,Deception Point,Dan Brown,3.71,0552151769,9780552151764,eng,585,3353,183,2004-05-01,Corgi Books
980,Deception Point,Dan Brown,3.71,0593055071,9780593055076,eng,448,61,4,2005-08-01,Bantam Press
987,A Killing Rain (Louis Kincaid #6),P.J. Parrish,4.04,078601606X,9780786016068,eng,383,456,41,2005-02-01,Pinnacle
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,0671015206,9780671015206,eng,258,61760,2600,1998-10-01,Gallery Books
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,1585424331,9781585424337,eng,320,88897,2334,2005-09-01,Tarcherperigee
1007,Think and Grow Rich,Napoleon Hill,4.18,1932429239,9781932429237,eng,368,48,9,2004-08-07,High Roads Media
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike Mason,3.58,0977616657,9780977616657,eng,256,173,14,2006-06-07,Pragmatic Bookshelf
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,1563410907,9781563410901,en-US,288,253,17,2005-06-01,Firebrand Books
1032,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,3.66,0345479173,9780345479174,en-US,384,12748,948,2004-12-28,Ballantine Books
1052,The Richest Man in Babylon,George S. Clason,4.26,0451205367,9780451205360,eng,194,76451,3400,2008-02-01,Berkley Books
1053,The Richest Man in Babylon,George S. Clason,4.26,1419349996,9781419349997,eng,4,86,15,2005-06-17,Recorded Books Inc.
1059,Shibumi,Trevanian/Gisela Stege,4.21,1400098033,9781400098033,eng,480,9498,637,2005-05-10,Broadway Books
1067,1776,David McCullough,4.07,0743226720,9780743226721,eng,386,166916,6243,2006-07-04,Simon Schuster
