book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,author
367,"Douglas Adams's Starship Titanic","Terry Jones",3.6,0345368436,9780345368430,eng,256,885,84,1998-10-27,"Ballantine Books","Terry Jones"
377,"Salmon of Doubt: Hitchhiking the Galaxy One Last Time","Douglas Adams/Christopher Cerf",3.93,1417622857,9781417622856,eng,336,5,0,2003-07-01,"Turtleback Books","Douglas Adams"
382,"The Phantom Tollbooth: A Children's Play in Two Acts","Susan Nanus/Norton Juster",4.13,0573650969,9780573650963,eng,72,100,13,2011-01-12,"Samuel French Inc.","Susan Nanus"
385,"On Bullshit","Harry G. Frankfurt",3.57,0691122946,9780691122946,eng,67,9358,995,2005-01-30,"Princeton University Press","Harry G. Frankfurt"
386,"Another Bullshit Night in Suck City","Nick Flynn",3.78,0393329402,9780393329407,eng,347,9318,907,2005-09-12,"W. W. Norton & Company","Nick Flynn"
394,"Lincoln at Gettysburg: The Words That Remade America","Garry Wills",4.14,0671867423,9780671867423,eng,317,120,15,1993-06-12,"Simon & Schuster","Garry Wills"
397,"The Gettysburg Address","Abraham Lincoln/Michael McCurdy",4.53,0395883970,9780395883976,eng,32,5239,76,1998-02-02,"HMH Books for Young Readers","Abraham Lincoln"
399,Underworld,"Don DeLillo",3.92,0684848155,9780684848150,eng,827,1505,175,1998-07-09,Scribner,"Don DeLillo"
400,Libra,"Don DeLillo",3.99,0140156046,9780140156041,eng,480,11857,564,1991-05-01,Penguin,"Don DeLillo"
403,Americana,"Don DeLillo",3.43,0140119485,9780140119480,eng,377,393,55,1989-07-06,"Penguin Books","Don DeLillo"
404,"Running Dog","Don DeLillo",3.43,0679722947,9780679722946,eng,256,1356,72,1989-07-17,"Vintage Contemporaries","Don DeLillo"
406,Cosmopolis,"Don DeLillo",3.22,0743244257,9780743244251,eng,224,460,41,2004-04-06,Scribner,"Don DeLillo"
407,"Great Jones Street","Don DeLillo",3.48,0140179178,9780140179170,eng,272,2492,145,1994-01-01,"Penguin Books","Don DeLillo"
408,"The Names","Don DeLillo",3.64,0679722955,9780679722953,eng,339,3100,212,1989-07-17,Vintage,"Don DeLillo"
409,"Against the Day","Thomas Pynchon",4.13,159420120X,9781594201202,eng,1085,5296,587,2006-11-21,"Penguin Press","Thomas Pynchon"
410,V.,"Thomas Pynchon",3.96,0060930217,9780060930219,eng,547,1415,177,2005-07-05,"Harper Perennial Modern Classics","Thomas Pynchon"
411,"The Crying of Lot 49","Thomas Pynchon",3.69,0060931671,9780060931674,eng,152,2161,230,1999-04-01,"Harper Perennial","Thomas Pynchon"
412,"Gravity's Rainbow","Thomas Pynchon",4.01,0140283382,9780140283389,eng,784,762,213,2000-01-01,"Penguin Books","Thomas Pynchon"
413,"Mason & Dixon","Thomas Pynchon/Christophe Claro/Brice Matthieussent",4.07,0312423209,9780312423209,eng,773,8086,602,2004-01-03,"Picador USA","Thomas Pynchon"
414,Vineland,"Thomas Pynchon",3.69,0141180633,9780141180632,eng,385,702,69,1997-09-01,"Penguin Classics","Thomas Pynchon"
415,"Gravity's Rainbow","Thomas Pynchon",4.01,0143039946,9780143039945,eng,776,29764,2164,2006-10-31,"Penguin Books","Thomas Pynchon"
416,"Slow Learner: Early Stories","Thomas Pynchon",3.5,0316724432,9780316724432,eng,193,334,34,1985-04-30,"Back Bay Books","Thomas Pynchon"
418,"Been Down So Long It Looks Like Up To Me","Richard Fariña/Thomas Pynchon",3.8,0140189300,9780140189308,eng,352,2473,220,1996-08-29,"Penguin Classics","Richard Fariña"
420,"The Year of Magical Thinking","Joan Didion",3.89,140004314X,9781400043149,eng,227,2656,336,2005-10-04,"Knopf Publishing Group","Joan Didion"
421,"The White Album","Joan Didion",4.17,0374522219,9780374522216,eng,222,11889,738,1990-10-01,"Farrar Straus Giroux","Joan Didion"
422,"A Book of Common Prayer","Joan Didion",3.8,0679754865,9780679754862,eng,272,2962,255,1995-04-11,"Vintage International","Joan Didion"
423,"Where I Was From","Joan Didion",3.86,0679752862,9780679752868,eng,240,2842,292,2004-09-14,Vintage,"Joan Didion"
424,"Slouching Towards Bethlehem","Joan Didion",4.21,0374521727,9780374521721,eng,238,26934,1825,1990-10-01,"Farrar Straus Giroux","Joan Didion"
425,Democracy,"Joan Didion",3.81,0679754857,9780679754855,eng,234,2070,169,1995-04-25,"Vintage International","Joan Didion"
426,"We Tell Ourselves Stories in Order to Live: Collected Nonfiction","Joan Didion/John Leonard",4.5,0307264874,9780307264879,eng,1122,1564,108,2006-10-17,"Everyman's Library","Joan Didion"
428,"Play It As It Lays","Joan Didion/David Thomson",3.87,0374529949,9780374529949,eng,231,23656,1706,2005-11-15,"Farrar Straus and Giroux","Joan Didion"
431,"The New York Trilogy","Paul Auster/Art Spiegelman/Luc Sante",3.89,0143039830,9780143039839,eng,308,43200,1873,2006-03-28,"Penguin Classics","Paul Auster"
432,"City of Glass (The New York Trilogy #1)","Paul Auster",3.79,0140097317,9780140097313,eng,203,12410,734,1987-04-07,"Penguin Books","Paul Auster"
434,"Ghosts (The New York Trilogy #2)","Paul Auster",3.64,014009735X,9780140097351,eng,96,3672,195,1987-07-07,"Penguin Books","Paul Auster"
435,"The Locked Room (The New York Trilogy #3)","Paul Auster",3.89,0940650762,9780940650763,eng,179,2998,164,1986-11-01,"Sun and Moon Press","Paul Auster"
444,"Pyramids of Montauk: Explorations in Consciousness","Peter Moon/Preston B. Nichols/Nina Helms",3.89,0963188925,9780963188922,eng,256,74,2,1995-01-01,"Sky Books (NY)","Peter Moon"
446,"The Brooklyn Follies","Paul Auster",3.84,0312426232,9780312426231,eng,306,17977,1157,2006-10-17,Picador,"Paul Auster"
447,"Moon Palace","Paul Auster",3.94,0140115854,9780140115857,eng,320,16099,503,1990-04-01,"Penguin Books","Paul Auster"
453,"The Music of Chance","Paul Auster",3.9,0140154078,9780140154078,eng,217,361,36,1991-12-01,"Penguin Books","Paul Auster"
454,"Travels in the Scriptorium","Paul Auster",3.23,0805081453,9780805081459,eng,145,6688,562,2007-01-23,"Henry Holt & Company","Paul Auster"
456,Leviathan,"Paul Auster",3.96,0140178139,9780140178135,eng,275,11744,443,1993-09-01,"Penguin Books","Paul Auster"
463,"The Red Notebook: True Stories","Paul Auster",3.77,0811214982,9780811214988,eng,104,2390,120,2002-06-17,"New Directions","Paul Auster"
466,"Timbuktu / Leviathan / Moon Palace","Paul Auster",4.38,2742741461,9782742741465,fre,1075,21,1,2002-11-07,"Actes Sud","Paul Auster"
475,"Collapse: How Societies Choose to Fail or Succeed","Jared Diamond",3.93,0143036556,9780143036555,eng,608,52522,2780,2005-12-27,"Penguin Books Ltd. (London)","Jared Diamond"
476,"The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel","Stephen Leeb/Glen C. Strathy",3.4,0446579785,9780446579780,eng,211,213,26,2006-02-01,"Business Plus","Stephen Leeb"
477,"Collapse of Complex Societies","Joseph A. Tainter",4.15,052138673X,9780521386739,eng,262,719,86,1990-03-29,"Cambridge University Press","Joseph A. Tainter"
478,"Bowling Alone: The Collapse and Revival of American Community","Robert D. Putnam",3.8,0743203046,9780743203043,eng,544,4762,512,2001-08-07,"Simon Schuster","Robert D. Putnam"
481,"The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom","Philip K. Howard",3.91,034543871X,9780345438713,eng,272,62,4,2002-01-29,"Ballantine Books","Philip K. Howard"
484,"Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America","Joy Harjo/Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco",4.39,0393318281,9780393318289,eng,576,278,20,1998-09-17,"W. W. Norton Company","Joy Harjo"
493,"My Inventions","Nikola Tesla",4.01,1599869942,9781599869940,eng,88,2862,262,2006-05-17,"Filiquarian Publishing LLC.","Nikola Tesla"
494,"Wizard: The Life and Times of Nikola Tesla: Biography of a Genius","Marc J. Seifer/William H. Terbo",3.78,0806519606,9780806519609,eng,542,2829,334,2001-02-01,Citadel,"Marc J. Seifer"
497,"Nikola Tesla: A Spark of Genius","Carol Dommermuth-Costa",3.93,0822549204,9780822549208,eng,144,105,5,1994-10-01,"Lerner Publications","Carol Dommermuth-Costa"
498,"Tesla Papers","Nikola Tesla/David Hatcher Childress",4.13,0932813860,9780932813862,eng,100,102,2,2000-12-01,"Adventures Unlimited Press","Nikola Tesla"
511,"Boys of Summer","Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye",3.77,0373792689,9780373792689,eng,249,478,12,2006-06-27,"Harlequin Blaze","Julie Elizabeth Leto"
515,"Programming Ruby: The Pragmatic Programmers' Guide","Dave Thomas/Chad Fowler/Andy Hunt",4.03,0974514055,9780974514055,eng,828,1577,49,2004-10-11,"Pragmatic Bookshelf","Dave Thomas"
523,"Golding's Lord of the Flies (Cliffs Notes)","Maureen Kelly/CliffsNotes/William Golding",3.95,0764585975,9780764585975,eng,112,73,8,2000-06-13,"Cliffs Notes","Maureen Kelly"
524,"Lord of the Flies","William Golding",3.68,0307281701,9780307281708,eng,6,408,96,2005-10-11,"Listening Library (Audio)","William Golding"
531,"A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War","Victor Davis Hanson",4.11,0812969707,9780812969702,eng,397,1693,100,2006-09-12,"Random House","Victor Davis Hanson"
534,"We Were Not Like Other People","Ephraim Sevela/Antonina W. Bouis",4.14,0060255080,9780060255084,eng,216,1,0,1989-01-01,"HarperCollins Publishers","Ephraim Sevela"
537,"The Lovely Bones","Alice Sebold",3.81,0330485385,9780330485388,eng,328,6485,966,2003-06-01,Picador,"Alice Sebold"
538,"The Lovely Bones","Alice Sebold",3.81,159413023X,9781594130236,eng,532,367,73,2004-04-01,"Large Print Press","Alice Sebold"
539,"Lovely in Her Bones (Elizabeth MacPherson #2)","Sharyn McCrumb",3.8,0345360354,9780345360359,eng,224,1371,43,1990-05-13,"Ballantine Books","Sharyn McCrumb"
565,"The Zen of CSS Design: Visual Enlightenment for the Web","Dave Shea/Molly E. Holzschlag",3.98,0321303474,0785342303476,eng,296,793,28,2005-02-17,"Peachpit Press","Dave Shea"
570,"HTML XHTML and CSS (Visual Quickstart Guide)","Elizabeth Castro",3.8,0321430840,9780321430847,eng,456,549,42,2006-08-01,"Peachpit Press","Elizabeth Castro"
576,"1000 Record Covers","Michael Ochs/Patrick Javault/Ulrike Wasel",3.85,3822840858,9783822840856,mul,575,288,31,2005-05-15,Taschen,"Michael Ochs"
597,"Killing Yourself to Live: 85% of a True Story","Chuck Klosterman",3.81,0743264460,9780743264464,eng,245,26381,1109,2006-06-13,Scribner,"Chuck Klosterman"
599,"Sex Drugs and Cocoa Puffs: A Low Culture Manifesto","Chuck Klosterman",3.73,0743236017,9780743236010,eng,272,62089,3324,2004-07-02,Scribner,"Chuck Klosterman"
619,"Vice (V #8)","Jane Feather",3.51,0553572490,9780553572490,eng,419,474,19,1996-05-02,Bantam,"Jane Feather"
629,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus #1)","Robert M. Pirsig",3.77,0060589469,9780060589462,eng,540,166046,6446,2006-04-25,HarperTorch,"Robert M. Pirsig"
639,"Once Upon a Cool Motorcycle Dude","Kevin O'Malley/Carol Heyer/Scott Goto",4.08,0802789471,9780802789471,eng,32,1773,274,2005-04-01,"Walker & Company","Kevin O'Malley"
642,"Guidebook to Zen and the Art of Motorcycle Maintenance","Ronald L. DiSanto/Thomas J. Steele",3.72,0688060692,9780688060695,eng,408,286,10,1990-11-19,"William Morrow Paperbacks","Ronald L. DiSanto"
643,"Motorcycle Basics Techbook","John Harold Haynes",3.85,185960515X,9781859605158,eng,222,40,2,2002-07-05,"Haynes Manuals N. America Inc.","John Harold Haynes"
650,"LOGO Lounge: 2 000 International Identities by Leading Designers","Catharine M. Fishel/Bill Gardner",3.93,1592530877,9781592530878,eng,191,27,0,2004-09-01,"Rockport Publishers","Catharine M. Fishel"
655,"The Death of Ivan Ilych And Other Stories","Leo Tolstoy/Hugh McLean",4.11,0451528808,9780451528803,eng,304,7300,266,2003-04-01,"Signet Classics","Leo Tolstoy"
656,"War and Peace","Leo Tolstoy/Henry Gifford/Aylmer Maude/Louise Maude",4.11,0192833987,9780192833983,eng,1392,211671,6245,1998-06-25,"Oxford University Press","Leo Tolstoy"
658,"The Kingdom of God Is Within You","Leo Tolstoy/Constance Garnett",4.13,0486451380,9780486451381,eng,352,2403,210,2006-09-08,"Dover Publications","Leo Tolstoy"
662,"Atlas Shrugged","Ayn Rand/Leonard Peikoff",3.69,0452011876,9780452011878,eng,1168,322483,14702,1999-08-01,Plume,"Ayn Rand"
663,"For the New Intellectual: The Philosophy of Ayn Rand","Ayn Rand",3.68,0451163087,9780451163080,eng,224,2750,108,1963-12-01,"Signet Book","Ayn Rand"
664,"The Fountainhead","Ayn Rand",3.87,0452286751,9780452286757,eng,752,1886,229,2005-04-26,Dutton,"Ayn Rand"
665,"The Virtue of Selfishness: A New Concept of Egoism","Ayn Rand/Nathaniel Branden",3.51,0451163931,9780451163936,eng,176,11462,467,1964-11-01,Signet,"Ayn Rand"
667,Anthem,"Ayn Rand",3.63,0452281253,9780452281257,eng,105,110952,7277,1999-12-01,NAL,"Ayn Rand"
668,"We the Living","Ayn Rand/Leonard Peikoff",3.91,0451187849,9780451187840,eng,464,23199,1086,1996-01-01,Signet,"Ayn Rand"
669,"Capitalism: The Unknown Ideal","Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen",3.88,0451147952,9780451147950,eng,340,3501,153,1986-07-15,Signet,"Ayn Rand"
670,"Letters of Ayn Rand","Ayn Rand/Michael S. Berliner/Leonard Peikoff",3.96,0452274044,9780452274044,eng,681,18,2,1997-02-01,NAL,"Ayn Rand"
672,"Sailing for Dummies","J.J. Isler/Peter Isler",3.95,0471791431,9780471791430,eng,416,150,7,2006-06-01,"For Dummies","J.J. Isler"
675,"Sailing from Byzantium: How a Lost Empire Shaped the World","Colin Wells",3.88,0553803816,9780553803815,eng,368,646,83,2006-07-25,"Delacorte Press","Colin Wells"
676,"Sailing Alone Around the Room: New and Selected Poems","Billy Collins",4.23,0375755195,9780375755194,eng,192,12180,630,2002-09-17,"Random House Trade Paperbacks","Billy Collins"
678,"The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories","Christopher Caswell",3.62,1592283195,9781592283194,eng,286,51,5,2004-04-01,"Lyons Press","Christopher Caswell"
681,"Natural Cures ""They"" Don't Want You to Know about","Kevin Trudeau",3.09,0975599518,9780975599518,eng,571,1601,284,2004-01-01,"Alliance Publishing","Kevin Trudeau"
685,"The Natural","Bernard Malamud/Kevin Baker",3.63,0374502005,9780374502003,eng,231,8854,672,2003-07-07,"Farrar Straus Giroux","Bernard Malamud"
698,"Digging to America","Anne Tyler",3.55,0307263940,9780307263940,eng,277,17155,1841,2006-05-02,"Alfred A. Knopf","Anne Tyler"
700,"Rereading America: Cultural Contexts for Critical Thinking and Writing","Gary Colombo/Bonnie Lisle",3.77,0312405545,9780312405540,eng,826,44,3,2004-01-21,"Bedford Books","Gary Colombo"
702,"Modern Latin America","Thomas E. Skidmore/Peter H. Smith",3.59,019517013X,9780195170139,eng,528,234,11,2004-10-07,"Oxford University Press USA","Thomas E. Skidmore"
703,"The Plot Against America","Philip Roth",3.77,1400079497,9781400079490,eng,391,33321,2925,2005-09-27,"Vintage International","Philip Roth"
707,"Naked Pictures of Famous People","Jon Stewart",3.59,0688171621,9780688171629,eng,164,8703,417,1999-09-22,"Dey Street Books","Jon Stewart"
759,"Collected Stories","Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein",4.19,0060932686,9780060932688,eng,352,6375,179,2008-05-13,"Harper Perennial Modern Classics","Gabriel García Márquez"
762,"Crónica de una muerte anunciada","Gabriel García Márquez",3.97,1400034957,9781400034956,spa,118,7888,411,2003-10-14,"Vintage Espanol","Gabriel García Márquez"
763,"Cien años de soledad","Gabriel García Márquez",4.07,0307350428,9780307350428,spa,496,130,5,2006-02-07,"Plaza y Janes","Gabriel García Márquez"
764,"Del amor y otros demonios","Gabriel García Márquez",3.98,0307350444,9780307350442,spa,176,4508,278,2006-02-07,"Plaza y Janes","Gabriel García Márquez"
765,"Living to Tell the Tale","Gabriel García Márquez/Edith Grossman",3.99,140003454X,9781400034543,eng,533,397,47,2004-10-12,Vintage,"Gabriel García Márquez"
766,"Memoria de mis putas tristes","Gabriel García Márquez",3.6,1400095808,9781400095803,spa,112,5856,377,2004-10-19,"Vintage Espanol","Gabriel García Márquez"
771,"The Elegant Universe: Superstrings Hidden Dimensions and the Quest for the Ultimate Theory","Brian Greene",4.07,0375708111,9780375708114,eng,425,32569,1058,2004-09-02,"Vintage Books USA","Brian Greene"
775,"Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman","Upasika Kee Nanayon/Thanissaro Bhikkhu",4.29,086171492X,9780861714926,eng,288,37,6,2005-05-15,"Wisdom Publications","Upasika Kee Nanayon"
787,"The Mini Rough Guide to London","Rob Humphreys/Beth Chaplin/Rebecca Morrill",3.75,184353584X,9781843535843,eng,363,1,0,2006-04-01,"Rough Guides","Rob Humphreys"
793,"Best of London (Lonely Planet Best Of)","Lonely Planet/Sarah Johnstone/Steve Fallon",3.83,1740594770,9781740594776,eng,128,11,0,2004-09-01,"Lonely Planet","Lonely Planet"
797,"Lonely Planet Londres","Lonely Planet/Sarah Johnstone/Tom Masters",4.03,8408064762,9788408064763,spa,480,0,0,2006-05-01,Geoplaneta,"Lonely Planet"
799,"Out to Eat London 2002 (Lonely Planet Out to Eat)","Lonely Planet/Mark Honan",0.0,1740592050,9781740592055,eng,295,0,0,2001-09-01,"Lonely Planet","Lonely Planet"
815,"Three Nights in August: Strategy Heartbreak and Joy Inside the Mind of a Manager","H.G. Bissinger",3.88,0618710531,9780618710539,eng,287,6870,237,2006-04-04,"Mariner Books","H.G. Bissinger"
816,Cryptonomicon,"Neal Stephenson",4.25,0060512806,9780060512804,eng,1139,83184,4249,2002-11-01,Avon,"Neal Stephenson"
821,"Le Réseau Kinakuta (Cryptonomicon #2)","Neal Stephenson",4.1,2228894168,9782228894166,fre,418,5,0,2001-03-31,Payot,"Neal Stephenson"
822,"The Confusion (The Baroque Cycle #2)","Neal Stephenson",4.26,0060733357,9780060733353,eng,815,19320,565,2005-06-14,"William Morrow Paperbacks","Neal Stephenson"
823,"Quicksilver (The Baroque Cycle #1)","Neal Stephenson",3.93,0060593083,9780060593087,eng,927,30872,1735,2004-09-21,"HarperCollins Perennial","Neal Stephenson"
824,"The Cobweb","Neal Stephenson/J. Frederick George",3.61,0553383442,9780553383447,eng,448,2465,137,2005-05-31,"Spectra Books","Neal Stephenson"
826,"The Big U","Neal Stephenson",3.25,0380816032,9780380816033,eng,308,4657,223,2001-02-06,"William Morrow Paperbacks","Neal Stephenson"
827,"The Diamond Age: Or A Young Lady's Illustrated Primer","Neal Stephenson/Pedro Jorge Romero",4.19,0553380966,9780553380965,eng,499,71042,2767,2000-05-02,Spectra,"Neal Stephenson"
828,Interface,"Neal Stephenson/George F. Jewsbury/Stephen Bury",3.68,0553383434,9780553383430,eng,640,4731,270,2005-05-31,Spectra,"Neal Stephenson"
829,"Odalisque (The Baroque Cycle Vol. 1 Book 3)","Neal Stephenson",4.2,0060833181,9780060833183,eng,464,1567,65,2006-03-28,HarperTorch,"Neal Stephenson"
830,"Snow Crash","Neal Stephenson/Guy Abadia",4.03,0553380958,9780553380958,eng,438,188100,6612,2000-08-02,"Bantam Books","Neal Stephenson"
834,"Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments Volume II: The Endgame","Dan Harrington/Bill Robertie",4.16,1880685353,9781880685358,eng,450,1474,30,2005-06-01,"Two Plus Two Publishing LLC","Dan Harrington"
835,"Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments Volume I: Strategic Play","Dan Harrington/Bill Robertie",4.24,1880685337,9781880685334,eng,381,1929,72,2004-12-01,"Two Plus Two Publishing LLC","Dan Harrington"
840,"The Design of Everyday Things","Donald A. Norman",4.17,0465067107,9780465067107,eng,240,18602,1379,2002-09-19,"Basic Books","Donald A. Norman"
